Entity,Code,Year,Oil (% equivalent primary energy)
Africa,,1965,47.762646
Africa,,1966,49.38456
Africa,,1967,48.71048
Africa,,1968,48.759373
Africa,,1969,48.39778
Africa,,1970,48.713306
Africa,,1971,49.760956
Africa,,1972,50.679546
Africa,,1973,50.371517
Africa,,1974,49.718487
Africa,,1975,49.212475
Africa,,1976,49.48227
Africa,,1977,49.95862
Africa,,1978,50.679153
Africa,,1979,48.979958
Africa,,1980,48.350178
Africa,,1981,46.631916
Africa,,1982,45.7851
Africa,,1983,46.29643
Africa,,1984,45.712723
Africa,,1985,45.060448
Africa,,1986,43.153847
Africa,,1987,44.104042
Africa,,1988,42.919205
Africa,,1989,44.270073
Africa,,1990,43.551716
Africa,,1991,43.82819
Africa,,1992,44.019966
Africa,,1993,44.349937
Africa,,1994,44.294155
Africa,,1995,44.04174
Africa,,1996,43.881626
Africa,,1997,44.325348
Africa,,1998,44.68261
Africa,,1999,44.938538
Africa,,2000,44.05792
Africa,,2001,42.988365
Africa,,2002,43.45031
Africa,,2003,42.70802
Africa,,2004,41.63453
Africa,,2005,43.35343
Africa,,2006,42.945213
Africa,,2007,42.939808
Africa,,2008,42.560226
Africa,,2009,43.34437
Africa,,2010,43.813923
Africa,,2011,42.71503
Africa,,2012,43.654137
Africa,,2013,44.011074
Africa,,2014,43.27379
Africa,,2015,43.414345
Africa,,2016,42.601696
Africa,,2017,42.01906
Africa,,2018,41.51666
Africa,,2019,40.91633
Africa,,2020,38.438507
Africa,,2021,39.3458
Africa,,2022,41.401794
Africa (EI),,1965,47.762646
Africa (EI),,1966,49.38456
Africa (EI),,1967,48.710476
Africa (EI),,1968,48.759373
Africa (EI),,1969,48.39778
Africa (EI),,1970,48.71331
Africa (EI),,1971,49.760956
Africa (EI),,1972,50.679546
Africa (EI),,1973,50.371517
Africa (EI),,1974,49.718487
Africa (EI),,1975,49.212475
Africa (EI),,1976,49.48226
Africa (EI),,1977,49.958626
Africa (EI),,1978,50.679153
Africa (EI),,1979,48.979958
Africa (EI),,1980,48.350178
Africa (EI),,1981,46.631916
Africa (EI),,1982,45.785095
Africa (EI),,1983,46.29643
Africa (EI),,1984,45.712727
Africa (EI),,1985,45.060448
Africa (EI),,1986,43.153847
Africa (EI),,1987,44.104042
Africa (EI),,1988,42.9192
Africa (EI),,1989,44.270073
Africa (EI),,1990,43.551716
Africa (EI),,1991,43.82819
Africa (EI),,1992,44.019966
Africa (EI),,1993,44.349937
Africa (EI),,1994,44.294155
Africa (EI),,1995,44.04174
Africa (EI),,1996,43.881626
Africa (EI),,1997,44.325348
Africa (EI),,1998,44.68261
Africa (EI),,1999,44.938538
Africa (EI),,2000,44.05792
Africa (EI),,2001,42.988365
Africa (EI),,2002,43.450314
Africa (EI),,2003,42.70802
Africa (EI),,2004,41.63453
Africa (EI),,2005,43.353428
Africa (EI),,2006,42.945213
Africa (EI),,2007,42.939808
Africa (EI),,2008,42.560226
Africa (EI),,2009,43.344376
Africa (EI),,2010,43.81392
Africa (EI),,2011,42.715034
Africa (EI),,2012,43.65414
Africa (EI),,2013,44.011074
Africa (EI),,2014,43.27379
Africa (EI),,2015,43.414345
Africa (EI),,2016,42.601696
Africa (EI),,2017,42.01906
Africa (EI),,2018,41.516666
Africa (EI),,2019,40.91633
Africa (EI),,2020,38.43851
Africa (EI),,2021,39.345795
Africa (EI),,2022,41.40179
Algeria,DZA,1965,62.03628
Algeria,DZA,1966,67.95504
Algeria,DZA,1967,67.057594
Algeria,DZA,1968,66.460075
Algeria,DZA,1969,63.525475
Algeria,DZA,1970,66.23615
Algeria,DZA,1971,69.06137
Algeria,DZA,1972,67.464424
Algeria,DZA,1973,61.783897
Algeria,DZA,1974,62.034462
Algeria,DZA,1975,57.738884
Algeria,DZA,1976,56.901985
Algeria,DZA,1977,58.5356
Algeria,DZA,1978,48.17152
Algeria,DZA,1979,43.973698
Algeria,DZA,1980,37.372322
Algeria,DZA,1981,33.14482
Algeria,DZA,1982,30.459383
Algeria,DZA,1983,31.329472
Algeria,DZA,1984,36.12736
Algeria,DZA,1985,36.81093
Algeria,DZA,1986,35.324177
Algeria,DZA,1987,34.751614
Algeria,DZA,1988,32.4707
Algeria,DZA,1989,34.987465
Algeria,DZA,1990,35.49871
Algeria,DZA,1991,35.446823
Algeria,DZA,1992,34.754314
Algeria,DZA,1993,37.166695
Algeria,DZA,1994,35.125362
Algeria,DZA,1995,32.93756
Algeria,DZA,1996,31.756767
Algeria,DZA,1997,32.781673
Algeria,DZA,1998,32.64443
Algeria,DZA,1999,31.755775
Algeria,DZA,2000,34.383728
Algeria,DZA,2001,34.35357
Algeria,DZA,2002,36.774975
Algeria,DZA,2003,36.558636
Algeria,DZA,2004,36.808174
Algeria,DZA,2005,36.64314
Algeria,DZA,2006,36.877193
Algeria,DZA,2007,39.13274
Algeria,DZA,2008,40.116425
Algeria,DZA,2009,40.1316
Algeria,DZA,2010,41.369938
Algeria,DZA,2011,41.384827
Algeria,DZA,2012,40.26129
Algeria,DZA,2013,39.773857
Algeria,DZA,2014,37.89619
Algeria,DZA,2015,38.241547
Algeria,DZA,2016,37.20671
Algeria,DZA,2017,36.151657
Algeria,DZA,2018,34.0172
Algeria,DZA,2019,34.125683
Algeria,DZA,2020,32.659237
Algeria,DZA,2021,31.456253
Algeria,DZA,2022,34.84134
Argentina,ARG,1965,83.77254
Argentina,ARG,1966,83.69618
Argentina,ARG,1967,83.297455
Argentina,ARG,1968,82.25073
Argentina,ARG,1969,82.59657
Argentina,ARG,1970,78.76835
Argentina,ARG,1971,79.12147
Argentina,ARG,1972,77.793594
Argentina,ARG,1973,74.96351
Argentina,ARG,1974,72.06886
Argentina,ARG,1975,69.75861
Argentina,ARG,1976,68.66
Argentina,ARG,1977,69.238174
Argentina,ARG,1978,67.24522
Argentina,ARG,1979,67.37714
Argentina,ARG,1980,62.925
Argentina,ARG,1981,60.818336
Argentina,ARG,1982,56.808376
Argentina,ARG,1983,55.23507
Argentina,ARG,1984,52.41748
Argentina,ARG,1985,49.314266
Argentina,ARG,1986,49.07708
Argentina,ARG,1987,50.12433
Argentina,ARG,1988,49.62857
Argentina,ARG,1989,47.243614
Argentina,ARG,1990,44.827156
Argentina,ARG,1991,46.08896
Argentina,ARG,1992,45.18186
Argentina,ARG,1993,42.880203
Argentina,ARG,1994,42.955345
Argentina,ARG,1995,41.31305
Argentina,ARG,1996,39.53937
Argentina,ARG,1997,41.413708
Argentina,ARG,1998,41.149788
Argentina,ARG,1999,41.24707
Argentina,ARG,2000,37.91452
Argentina,ARG,2001,35.947224
Argentina,ARG,2002,35.581074
Argentina,ARG,2003,33.85608
Argentina,ARG,2004,34.194485
Argentina,ARG,2005,33.733334
Argentina,ARG,2006,33.872433
Argentina,ARG,2007,36.11279
Argentina,ARG,2008,36.04692
Argentina,ARG,2009,35.42804
Argentina,ARG,2010,37.041534
Argentina,ARG,2011,37.390297
Argentina,ARG,2012,38.201653
Argentina,ARG,2013,38.983143
Argentina,ARG,2014,38.77253
Argentina,ARG,2015,38.900036
Argentina,ARG,2016,37.877453
Argentina,ARG,2017,37.470093
Argentina,ARG,2018,36.026535
Argentina,ARG,2019,34.704216
Argentina,ARG,2020,33.132393
Argentina,ARG,2021,37.08296
Argentina,ARG,2022,38.241104
Asia,,1965,41.703213
Asia,,1966,43.13021
Asia,,1967,47.303593
Asia,,1968,49.490612
Asia,,1969,50.16411
Asia,,1970,50.781685
Asia,,1971,51.48235
Asia,,1972,52.364178
Asia,,1973,54.937977
Asia,,1974,53.608356
Asia,,1975,51.317047
Asia,,1976,52.32653
Asia,,1977,52.268826
Asia,,1978,51.94738
Asia,,1979,50.997032
Asia,,1980,48.054077
Asia,,1981,46.88887
Asia,,1982,45.650093
Asia,,1983,44.888428
Asia,,1984,43.63661
Asia,,1985,40.92972
Asia,,1986,40.19628
Asia,,1987,39.328926
Asia,,1988,39.44594
Asia,,1989,39.425026
Asia,,1990,40.126385
Asia,,1991,39.955044
Asia,,1992,40.449364
Asia,,1993,40.360855
Asia,,1994,40.374096
Asia,,1995,40.82731
Asia,,1996,40.786316
Asia,,1997,41.517628
Asia,,1998,40.635002
Asia,,1999,40.593273
Asia,,2000,40.42778
Asia,,2001,39.488663
Asia,,2002,38.586624
Asia,,2003,37.232693
Asia,,2004,36.041733
Asia,,2005,33.9737
Asia,,2006,32.997913
Asia,,2007,32.008026
Asia,,2008,31.350813
Asia,,2009,30.875046
Asia,,2010,30.702475
Asia,,2011,30.020279
Asia,,2012,30.29098
Asia,,2013,30.059519
Asia,,2014,29.730925
Asia,,2015,30.2984
Asia,,2016,30.832094
Asia,,2017,30.629063
Asia,,2018,30.004416
Asia,,2019,29.42397
Asia,,2020,27.910576
Asia,,2021,27.404934
Asia,,2022,27.371485
Asia Pacific (EI),,1965,36.9083
Asia Pacific (EI),,1966,38.761326
Asia Pacific (EI),,1967,43.13636
Asia Pacific (EI),,1968,45.737843
Asia Pacific (EI),,1969,46.766193
Asia Pacific (EI),,1970,47.722263
Asia Pacific (EI),,1971,48.44694
Asia Pacific (EI),,1972,49.28531
Asia Pacific (EI),,1973,51.90029
Asia Pacific (EI),,1974,50.44188
Asia Pacific (EI),,1975,48.34506
Asia Pacific (EI),,1976,49.069374
Asia Pacific (EI),,1977,48.770405
Asia Pacific (EI),,1978,48.47395
Asia Pacific (EI),,1979,47.490227
Asia Pacific (EI),,1980,44.45076
Asia Pacific (EI),,1981,42.86566
Asia Pacific (EI),,1982,41.29201
Asia Pacific (EI),,1983,39.85579
Asia Pacific (EI),,1984,38.696186
Asia Pacific (EI),,1985,36.569897
Asia Pacific (EI),,1986,36.336006
Asia Pacific (EI),,1987,35.505836
Asia Pacific (EI),,1988,35.95499
Asia Pacific (EI),,1989,36.1976
Asia Pacific (EI),,1990,36.878433
Asia Pacific (EI),,1991,36.75226
Asia Pacific (EI),,1992,37.513287
Asia Pacific (EI),,1993,37.17798
Asia Pacific (EI),,1994,37.264748
Asia Pacific (EI),,1995,38.112675
Asia Pacific (EI),,1996,38.260303
Asia Pacific (EI),,1997,38.93148
Asia Pacific (EI),,1998,38.127335
Asia Pacific (EI),,1999,38.34212
Asia Pacific (EI),,2000,38.017223
Asia Pacific (EI),,2001,37.08387
Asia Pacific (EI),,2002,36.247807
Asia Pacific (EI),,2003,34.85328
Asia Pacific (EI),,2004,33.631916
Asia Pacific (EI),,2005,31.345272
Asia Pacific (EI),,2006,30.251837
Asia Pacific (EI),,2007,29.39555
Asia Pacific (EI),,2008,28.52032
Asia Pacific (EI),,2009,28.08777
Asia Pacific (EI),,2010,28.15626
Asia Pacific (EI),,2011,27.479961
Asia Pacific (EI),,2012,27.801493
Asia Pacific (EI),,2013,27.438137
Asia Pacific (EI),,2014,27.135855
Asia Pacific (EI),,2015,27.886251
Asia Pacific (EI),,2016,28.526566
Asia Pacific (EI),,2017,28.447746
Asia Pacific (EI),,2018,27.956614
Asia Pacific (EI),,2019,27.549467
Asia Pacific (EI),,2020,26.164099
Asia Pacific (EI),,2021,25.517866
Asia Pacific (EI),,2022,25.077797
Australia,AUS,1965,46.979366
Australia,AUS,1966,47.981804
Australia,AUS,1967,49.543694
Australia,AUS,1968,50.88463
Australia,AUS,1969,50.236206
Australia,AUS,1970,50.9024
Australia,AUS,1971,51.025497
Australia,AUS,1972,49.678303
Australia,AUS,1973,49.583927
Australia,AUS,1974,49.40787
Australia,AUS,1975,48.087364
Australia,AUS,1976,47.50061
Australia,AUS,1977,47.406578
Australia,AUS,1978,46.95968
Australia,AUS,1979,45.871716
Australia,AUS,1980,43.561615
Australia,AUS,1981,42.250046
Australia,AUS,1982,41.986233
Australia,AUS,1983,38.98991
Australia,AUS,1984,38.828148
Australia,AUS,1985,37.922997
Australia,AUS,1986,36.66836
Australia,AUS,1987,36.54761
Australia,AUS,1988,36.53255
Australia,AUS,1989,36.21402
Australia,AUS,1990,36.288773
Australia,AUS,1991,35.36709
Australia,AUS,1992,35.554703
Australia,AUS,1993,35.904495
Australia,AUS,1994,35.784832
Australia,AUS,1995,37.059505
Australia,AUS,1996,36.9499
Australia,AUS,1997,36.643578
Australia,AUS,1998,35.78266
Australia,AUS,1999,35.16051
Australia,AUS,2000,34.93417
Australia,AUS,2001,34.74916
Australia,AUS,2002,34.430893
Australia,AUS,2003,33.821194
Australia,AUS,2004,33.557457
Australia,AUS,2005,33.942055
Australia,AUS,2006,33.561943
Australia,AUS,2007,33.61316
Australia,AUS,2008,33.472652
Australia,AUS,2009,33.396877
Australia,AUS,2010,34.41765
Australia,AUS,2011,35.09942
Australia,AUS,2012,36.54803
Australia,AUS,2013,37.158794
Australia,AUS,2014,36.734352
Australia,AUS,2015,35.626606
Australia,AUS,2016,35.58221
Australia,AUS,2017,37.42765
Australia,AUS,2018,37.53456
Australia,AUS,2019,35.958485
Australia,AUS,2020,32.90036
Australia,AUS,2021,33.636826
Australia,AUS,2022,34.55601
Austria,AUT,1965,34.458084
Austria,AUT,1966,36.19757
Austria,AUT,1967,38.20462
Austria,AUT,1968,41.29267
Austria,AUT,1969,43.809998
Austria,AUT,1970,42.118423
Austria,AUT,1971,47.25979
Austria,AUT,1972,49.31634
Austria,AUT,1973,49.70614
Austria,AUT,1974,44.25598
Austria,AUT,1975,45.028694
Austria,AUT,1976,47.237644
Austria,AUT,1977,45.126053
Austria,AUT,1978,46.539917
Austria,AUT,1979,45.748264
Austria,AUT,1980,44.84238
Austria,AUT,1981,41.933372
Austria,AUT,1982,41.119118
Austria,AUT,1983,39.960636
Austria,AUT,1984,39.264126
Austria,AUT,1985,37.043648
Austria,AUT,1986,38.93958
Austria,AUT,1987,37.979977
Austria,AUT,1988,38.27582
Austria,AUT,1989,37.532402
Austria,AUT,1990,38.39862
Austria,AUT,1991,39.516197
Austria,AUT,1992,39.08621
Austria,AUT,1993,38.72585
Austria,AUT,1994,38.64223
Austria,AUT,1995,36.74401
Austria,AUT,1996,37.968628
Austria,AUT,1997,37.76791
Austria,AUT,1998,38.60047
Austria,AUT,1999,37.085445
Austria,AUT,2000,36.21453
Austria,AUT,2001,37.912674
Austria,AUT,2002,38.624905
Austria,AUT,2003,41.422268
Austria,AUT,2004,39.564503
Austria,AUT,2005,38.69383
Austria,AUT,2006,39.0751
Austria,AUT,2007,37.539062
Austria,AUT,2008,36.477818
Austria,AUT,2009,35.750633
Austria,AUT,2010,36.157433
Austria,AUT,2011,36.45788
Austria,AUT,2012,34.224747
Austria,AUT,2013,35.50911
Austria,AUT,2014,35.46131
Austria,AUT,2015,35.192795
Austria,AUT,2016,35.16536
Austria,AUT,2017,34.958225
Austria,AUT,2018,36.290092
Austria,AUT,2019,35.79816
Austria,AUT,2020,33.316273
Austria,AUT,2021,34.168606
Austria,AUT,2022,35.24154
Azerbaijan,AZE,1985,41.364265
Azerbaijan,AZE,1986,40.27038
Azerbaijan,AZE,1987,39.109386
Azerbaijan,AZE,1988,40.025093
Azerbaijan,AZE,1989,38.272552
Azerbaijan,AZE,1990,38.531704
Azerbaijan,AZE,1991,38.666126
Azerbaijan,AZE,1992,43.993557
Azerbaijan,AZE,1993,50.5728
Azerbaijan,AZE,1994,50.425297
Azerbaijan,AZE,1995,48.352425
Azerbaijan,AZE,1996,52.961624
Azerbaijan,AZE,1997,52.635944
Azerbaijan,AZE,1998,55.172646
Azerbaijan,AZE,1999,53.220154
Azerbaijan,AZE,2000,56.56009
Azerbaijan,AZE,2001,37.408684
Azerbaijan,AZE,2002,34.789093
Azerbaijan,AZE,2003,37.425835
Azerbaijan,AZE,2004,35.46058
Azerbaijan,AZE,2005,38.239937
Azerbaijan,AZE,2006,34.805305
Azerbaijan,AZE,2007,37.385414
Azerbaijan,AZE,2008,29.9015
Azerbaijan,AZE,2009,29.448465
Azerbaijan,AZE,2010,29.273678
Azerbaijan,AZE,2011,33.9897
Azerbaijan,AZE,2012,34.640995
Azerbaijan,AZE,2013,36.310814
Azerbaijan,AZE,2014,34.908176
Azerbaijan,AZE,2015,32.429276
Azerbaijan,AZE,2016,32.54731
Azerbaijan,AZE,2017,33.505863
Azerbaijan,AZE,2018,33.881657
Azerbaijan,AZE,2019,31.645525
Azerbaijan,AZE,2020,30.545755
Azerbaijan,AZE,2021,32.436253
Azerbaijan,AZE,2022,35.178837
Bangladesh,BGD,1971,60.679977
Bangladesh,BGD,1972,65.297066
Bangladesh,BGD,1973,57.535725
Bangladesh,BGD,1974,56.200016
Bangladesh,BGD,1975,63.905697
Bangladesh,BGD,1976,59.249054
Bangladesh,BGD,1977,57.090515
Bangladesh,BGD,1978,57.209015
Bangladesh,BGD,1979,57.433784
Bangladesh,BGD,1980,55.51306
Bangladesh,BGD,1981,53.998653
Bangladesh,BGD,1982,48.27921
Bangladesh,BGD,1983,43.661137
Bangladesh,BGD,1984,40.70218
Bangladesh,BGD,1985,40.88893
Bangladesh,BGD,1986,40.49652
Bangladesh,BGD,1987,36.12253
Bangladesh,BGD,1988,32.495266
Bangladesh,BGD,1989,32.955833
Bangladesh,BGD,1990,30.096
Bangladesh,BGD,1991,28.942493
Bangladesh,BGD,1992,29.602497
Bangladesh,BGD,1993,30.162043
Bangladesh,BGD,1994,29.61386
Bangladesh,BGD,1995,32.540318
Bangladesh,BGD,1996,31.734137
Bangladesh,BGD,1997,34.673557
Bangladesh,BGD,1998,35.88408
Bangladesh,BGD,1999,31.644472
Bangladesh,BGD,2000,29.009321
Bangladesh,BGD,2001,30.315739
Bangladesh,BGD,2002,27.48065
Bangladesh,BGD,2003,26.615788
Bangladesh,BGD,2004,25.956089
Bangladesh,BGD,2005,24.52518
Bangladesh,BGD,2006,22.777027
Bangladesh,BGD,2007,21.080545
Bangladesh,BGD,2008,20.202833
Bangladesh,BGD,2009,16.966772
Bangladesh,BGD,2010,18.70743
Bangladesh,BGD,2011,22.119738
Bangladesh,BGD,2012,23.189579
Bangladesh,BGD,2013,22.841572
Bangladesh,BGD,2014,24.095905
Bangladesh,BGD,2015,24.161081
Bangladesh,BGD,2016,24.732937
Bangladesh,BGD,2017,27.023664
Bangladesh,BGD,2018,28.94162
Bangladesh,BGD,2019,25.322384
Bangladesh,BGD,2020,22.465694
Bangladesh,BGD,2021,26.66612
Bangladesh,BGD,2022,30.655766
Belarus,BLR,1985,72.62466
Belarus,BLR,1986,75.15881
Belarus,BLR,1987,73.27381
Belarus,BLR,1988,69.97615
Belarus,BLR,1989,67.74931
Belarus,BLR,1990,66.93059
Belarus,BLR,1991,65.82641
Belarus,BLR,1992,56.151245
Belarus,BLR,1993,51.743317
Belarus,BLR,1994,50.568176
Belarus,BLR,1995,49.58663
Belarus,BLR,1996,47.551846
Belarus,BLR,1997,41.153805
Belarus,BLR,1998,39.753494
Belarus,BLR,1999,37.383144
Belarus,BLR,2000,35.863094
Belarus,BLR,2001,35.690342
Belarus,BLR,2002,36.322327
Belarus,BLR,2003,37.04898
Belarus,BLR,2004,32.416447
Belarus,BLR,2005,30.279005
Belarus,BLR,2006,33.409363
Belarus,BLR,2007,31.153309
Belarus,BLR,2008,30.607658
Belarus,BLR,2009,37.340252
Belarus,BLR,2010,29.60702
Belarus,BLR,2011,32.821037
Belarus,BLR,2012,37.240025
Belarus,BLR,2013,31.011026
Belarus,BLR,2014,31.580761
Belarus,BLR,2015,29.38729
Belarus,BLR,2016,30.914602
Belarus,BLR,2017,30.18308
Belarus,BLR,2018,31.732216
Belarus,BLR,2019,32.17448
Belarus,BLR,2020,33.366695
Belarus,BLR,2021,29.709265
Belarus,BLR,2022,29.245127
Belgium,BEL,1965,45.63961
Belgium,BEL,1966,48.323734
Belgium,BEL,1967,50.76719
Belgium,BEL,1968,52.890034
Belgium,BEL,1969,55.603165
Belgium,BEL,1970,57.416748
Belgium,BEL,1971,59.982204
Belgium,BEL,1972,61.036503
Belgium,BEL,1973,63.233006
Belgium,BEL,1974,57.678658
Belgium,BEL,1975,58.20049
Belgium,BEL,1976,57.222397
Belgium,BEL,1977,56.1766
Belgium,BEL,1978,57.428627
Belgium,BEL,1979,55.471783
Belgium,BEL,1980,53.554016
Belgium,BEL,1981,51.62222
Belgium,BEL,1982,51.10412
Belgium,BEL,1983,47.849743
Belgium,BEL,1984,44.29959
Belgium,BEL,1985,43.07357
Belgium,BEL,1986,47.16627
Belgium,BEL,1987,46.11332
Belgium,BEL,1988,46.632534
Belgium,BEL,1989,45.462326
Belgium,BEL,1990,44.916626
Belgium,BEL,1991,46.55096
Belgium,BEL,1992,47.586758
Belgium,BEL,1993,47.578285
Belgium,BEL,1994,49.17298
Belgium,BEL,1995,48.39403
Belgium,BEL,1996,49.343452
Belgium,BEL,1997,50.041546
Belgium,BEL,1998,49.761993
Belgium,BEL,1999,48.458103
Belgium,BEL,2000,48.36697
Belgium,BEL,2001,49.539528
Belgium,BEL,2002,49.976295
Belgium,BEL,2003,50.862568
Belgium,BEL,2004,51.2832
Belgium,BEL,2005,51.577473
Belgium,BEL,2006,51.26902
Belgium,BEL,2007,51.426994
Belgium,BEL,2008,53.09054
Belgium,BEL,2009,50.418724
Belgium,BEL,2010,49.035267
Belgium,BEL,2011,49.120132
Belgium,BEL,2012,49.28739
Belgium,BEL,2013,49.270058
Belgium,BEL,2014,52.070354
Belgium,BEL,2015,52.94078
Belgium,BEL,2016,49.751236
Belgium,BEL,2017,49.922028
Belgium,BEL,2018,53.647636
Belgium,BEL,2019,48.59656
Belgium,BEL,2020,46.259533
Belgium,BEL,2021,46.1819
Belgium,BEL,2022,47.15877
Brazil,BRA,1965,64.89605
Brazil,BRA,1966,64.862946
Brazil,BRA,1967,64.60117
Brazil,BRA,1968,67.950676
Brazil,BRA,1969,68.31507
Brazil,BRA,1970,66.45191
Brazil,BRA,1971,67.7253
Brazil,BRA,1972,67.37433
Brazil,BRA,1973,69.29392
Brazil,BRA,1974,68.94087
Brazil,BRA,1975,67.327736
Brazil,BRA,1976,66.241165
Brazil,BRA,1977,63.269234
Brazil,BRA,1978,62.65491
Brazil,BRA,1979,61.124207
Brazil,BRA,1980,57.92175
Brazil,BRA,1981,56.926125
Brazil,BRA,1982,55.131172
Brazil,BRA,1983,50.86138
Brazil,BRA,1984,47.67289
Brazil,BRA,1985,45.815983
Brazil,BRA,1986,46.95672
Brazil,BRA,1987,46.84989
Brazil,BRA,1988,45.51863
Brazil,BRA,1989,45.36359
Brazil,BRA,1990,45.92708
Brazil,BRA,1991,44.539577
Brazil,BRA,1992,44.124245
Brazil,BRA,1993,43.952637
Brazil,BRA,1994,44.560436
Brazil,BRA,1995,44.958096
Brazil,BRA,1996,45.497597
Brazil,BRA,1997,46.61306
Brazil,BRA,1998,46.763393
Brazil,BRA,1999,46.319458
Brazil,BRA,2000,46.296303
Brazil,BRA,2001,47.856968
Brazil,BRA,2002,45.865723
Brazil,BRA,2003,43.77399
Brazil,BRA,2004,43.15174
Brazil,BRA,2005,42.760372
Brazil,BRA,2006,42.55997
Brazil,BRA,2007,41.99229
Brazil,BRA,2008,41.90794
Brazil,BRA,2009,41.75998
Brazil,BRA,2010,40.987953
Brazil,BRA,2011,41.017075
Brazil,BRA,2012,42.211544
Brazil,BRA,2013,42.343933
Brazil,BRA,2014,42.91286
Brazil,BRA,2015,40.846737
Brazil,BRA,2016,39.633614
Brazil,BRA,2017,39.68291
Brazil,BRA,2018,37.607403
Brazil,BRA,2019,36.841576
Brazil,BRA,2020,36.199738
Brazil,BRA,2021,37.18187
Brazil,BRA,2022,37.33553
Bulgaria,BGR,1965,36.452145
Bulgaria,BGR,1966,38.79278
Bulgaria,BGR,1967,41.999588
Bulgaria,BGR,1968,44.530476
Bulgaria,BGR,1969,49.056763
Bulgaria,BGR,1970,50.64961
Bulgaria,BGR,1971,53.500336
Bulgaria,BGR,1972,54.068077
Bulgaria,BGR,1973,54.870285
Bulgaria,BGR,1974,55.404198
Bulgaria,BGR,1975,53.130085
Bulgaria,BGR,1976,52.129692
Bulgaria,BGR,1977,51.426212
Bulgaria,BGR,1978,51.13717
Bulgaria,BGR,1979,50.7645
Bulgaria,BGR,1980,49.11443
Bulgaria,BGR,1981,44.432198
Bulgaria,BGR,1982,42.029213
Bulgaria,BGR,1983,40.31485
Bulgaria,BGR,1984,38.939293
Bulgaria,BGR,1985,36.256176
Bulgaria,BGR,1986,37.466267
Bulgaria,BGR,1987,35.724472
Bulgaria,BGR,1988,37.064762
Bulgaria,BGR,1989,36.47305
Bulgaria,BGR,1990,36.568913
Bulgaria,BGR,1991,30.177706
Bulgaria,BGR,1992,28.790346
Bulgaria,BGR,1993,29.392225
Bulgaria,BGR,1994,28.86872
Bulgaria,BGR,1995,27.579126
Bulgaria,BGR,1996,25.496906
Bulgaria,BGR,1997,21.186403
Bulgaria,BGR,1998,23.403242
Bulgaria,BGR,1999,24.74422
Bulgaria,BGR,2000,23.335527
Bulgaria,BGR,2001,23.364368
Bulgaria,BGR,2002,24.212603
Bulgaria,BGR,2003,24.717566
Bulgaria,BGR,2004,24.759218
Bulgaria,BGR,2005,25.12275
Bulgaria,BGR,2006,24.930256
Bulgaria,BGR,2007,25.298035
Bulgaria,BGR,2008,25.125143
Bulgaria,BGR,2009,26.123281
Bulgaria,BGR,2010,22.639523
Bulgaria,BGR,2011,20.34988
Bulgaria,BGR,2012,22.26597
Bulgaria,BGR,2013,22.318577
Bulgaria,BGR,2014,22.553381
Bulgaria,BGR,2015,23.72316
Bulgaria,BGR,2016,25.43681
Bulgaria,BGR,2017,26.088003
Bulgaria,BGR,2018,25.891653
Bulgaria,BGR,2019,28.087437
Bulgaria,BGR,2020,27.323973
Bulgaria,BGR,2021,25.279856
Bulgaria,BGR,2022,26.559977
CIS (EI),,1965,28.840328
CIS (EI),,1966,29.040028
CIS (EI),,1967,30.106678
CIS (EI),,1968,30.935738
CIS (EI),,1969,31.50522
CIS (EI),,1970,32.96787
CIS (EI),,1971,33.31586
CIS (EI),,1972,34.370026
CIS (EI),,1973,35.165436
CIS (EI),,1974,36.606125
CIS (EI),,1975,36.568756
CIS (EI),,1976,36.166885
CIS (EI),,1977,35.999855
CIS (EI),,1978,36.616787
CIS (EI),,1979,36.26601
CIS (EI),,1980,37.182877
CIS (EI),,1981,36.724545
CIS (EI),,1982,35.570942
CIS (EI),,1983,34.327595
CIS (EI),,1984,33.082237
CIS (EI),,1985,32.68908
CIS (EI),,1986,32.37487
CIS (EI),,1987,31.510406
CIS (EI),,1988,30.685139
CIS (EI),,1989,30.883276
CIS (EI),,1990,31.408024
CIS (EI),,1991,30.966074
CIS (EI),,1992,30.073196
CIS (EI),,1993,26.83131
CIS (EI),,1994,25.478252
CIS (EI),,1995,23.868366
CIS (EI),,1996,21.666666
CIS (EI),,1997,22.653389
CIS (EI),,1998,21.768633
CIS (EI),,1999,21.576674
CIS (EI),,2000,21.170204
CIS (EI),,2001,20.882318
CIS (EI),,2002,20.45048
CIS (EI),,2003,20.83244
CIS (EI),,2004,20.302807
CIS (EI),,2005,20.276659
CIS (EI),,2006,20.602806
CIS (EI),,2007,20.374641
CIS (EI),,2008,20.76056
CIS (EI),,2009,20.683817
CIS (EI),,2010,20.446047
CIS (EI),,2011,21.34265
CIS (EI),,2012,21.962105
CIS (EI),,2013,22.130724
CIS (EI),,2014,22.825844
CIS (EI),,2015,22.526567
CIS (EI),,2016,22.547981
CIS (EI),,2017,22.222738
CIS (EI),,2018,21.941973
CIS (EI),,2019,22.387846
CIS (EI),,2020,22.024805
CIS (EI),,2021,21.511267
CIS (EI),,2022,23.713367
Canada,CAN,1965,46.277985
Canada,CAN,1966,45.798367
Canada,CAN,1967,46.7639
Canada,CAN,1968,46.779152
Canada,CAN,1969,45.92467
Canada,CAN,1970,45.746387
Canada,CAN,1971,45.55185
Canada,CAN,1972,44.561802
Canada,CAN,1973,44.821903
